pollution_time_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2024-10-19 23:00:00,5,1255.04,2.54,39.41,2.77,25.03,90.51,130.03,20.52
2024-10-20 00:00:00,5,1455.31,7.93,38.39,0.44,28.61,103.61,146.38,20.27
2024-10-20 01:00:00,5,1895.9,22.13,37.01,0.01,33.38,125.05,177.59,21.79
2024-10-20 02:00:00,5,2803.8,50.96,40.1,0.21,45.3,164.36,234.82,33.44
2024-10-20 03:00:00,5,3738.4,84.04,45.93,2.24,56.74,200.88,284.84,44.08
2024-10-20 04:00:00,5,3070.83,52.3,63.06,13.23,57.7,171.64,242.57,42.05
2024-10-20 05:00:00,5,2750.4,29.95,74.03,39.7,60.56,168.79,234.36,41.04
2024-10-20 06:00:00,5,2456.67,14.75,74.03,91.55,65.8,175.2,234.72,37.49
2024-10-20 07:00:00,5,1455.31,7.71,58.26,138.76,94.41,136.59,180.28,23.81
2024-10-20 08:00:00,5,1201.63,5.98,57.58,165.94,108.72,134.98,175.89,19.25
2024-10-20 09:00:00,5,1241.68,5.09,67.17,185.97,127.79,148.04,190.11,19.0
2024-10-20 10:00:00,5,2029.42,7.04,111.04,148.77,152.59,192.25,245.73,26.09
2024-10-20 11:00:00,5,3417.97,10.06,183.7,73.67,167.85,268.11,341.15,36.98
2024-10-20 12:00:00,5,4966.74,26.38,249.51,8.4,183.11,343.23,436.75,49.14
2024-10-20 13:00:00,5,6408.69,63.48,268.7,0.02,207.9,413.56,526.87,65.86
2024-10-20 14:00:00,5,7370.0,83.15,265.96,0.0,215.53,485.12,615.43,74.98
2024-10-20 15:00:00,5,7690.43,83.15,252.25,0.0,209.81,545.41,683.63,73.97
2024-10-20 16:00:00,5,7476.81,70.63,235.8,0.0,200.27,567.85,699.32,66.88
2024-10-20 17:00:00,5,7156.37,61.69,211.12,0.0,185.01,565.93,695.31,61.81
2024-10-20 18:00:00,5,6622.31,52.75,178.22,0.0,148.77,523.82,653.67,53.7
2024-10-20 19:00:00,5,5821.23,44.7,146.69,0.0,108.72,462.53,589.36,43.06
2024-10-20 20:00:00,5,5554.2,43.81,131.61,0.0,93.46,441.92,571.31,42.56
2024-10-20 21:00:00,5,5340.58,41.13,123.38,0.0,89.65,430.28,561.53,44.08
2024-10-20 22:00:00,5,5126.95,38.44,117.9,0.0,87.74,420.46,551.71,43.06
2024-10-20 23:00:00,5,4699.71,33.08,111.04,0.0,74.39,396.3,521.72,33.94
2024-10-21 00:00:00,5,4165.65,27.94,98.71,0.0,60.56,363.7,476.55,24.07
2024-10-21 01:00:00,5,3898.62,34.42,81.57,0.0,57.22,347.8,451.09,24.32
2024-10-21 02:00:00,5,4592.9,65.27,74.71,0.23,73.43,378.5,489.7,37.49
2024-10-21 03:00:00,5,5393.98,93.88,82.94,2.75,88.69,406.39,523.19,48.64
2024-10-21 04:00:00,5,4325.87,45.6,106.93,21.99,91.55,346.92,442.07,42.05
2024-10-21 05:00:00,5,4165.65,23.02,115.16,69.38,85.83,353.0,446.52,41.54
2024-10-21 06:00:00,5,3845.21,10.51,102.82,157.36,82.97,368.46,455.69,38.0
2024-10-21 07:00:00,5,947.95,2.46,28.79,178.81,55.31,112.55,154.53,12.41
2024-10-21 08:00:00,5,647.54,1.41,18.85,173.09,35.29,76.39,112.67,9.12
2024-10-21 09:00:00,4,647.54,1.24,21.42,167.37,36.24,71.61,106.49,8.99
2024-10-21 10:00:00,5,1455.31,3.91,65.12,117.3,56.74,101.23,148.68,19.25
2024-10-21 11:00:00,5,3044.13,13.52,139.83,38.98,87.74,164.41,236.07,34.96
2024-10-21 12:00:00,5,4753.11,53.64,180.96,2.26,114.44,236.46,332.56,48.64
2024-10-21 13:00:00,5,6568.91,101.92,191.93,0.01,144.96,338.58,462.16,66.88
2024-10-21 14:00:00,5,8010.86,119.81,194.67,0.0,160.22,454.83,611.24,81.06
2024-10-21 15:00:00,5,8651.73,119.81,183.7,0.0,154.5,538.41,725.55,87.14
2024-10-21 16:00:00,5,8438.11,106.39,163.14,0.0,131.61,553.95,763.9,85.12
2024-10-21 17:00:00,5,8010.86,99.24,142.57,0.0,116.35,540.24,764.39,84.1
2024-10-21 18:00:00,5,7370.0,93.88,128.87,0.0,100.14,499.83,712.57,76.0
2024-10-21 19:00:00,5,6408.69,76.89,126.12,0.0,78.2,424.26,599.73,59.28
2024-10-21 20:00:00,5,5340.58,54.99,115.16,0.0,59.6,354.65,492.88,46.61
2024-10-21 21:00:00,5,4272.46,35.76,97.33,0.0,46.25,295.44,403.85,37.49
2024-10-21 22:00:00,5,3578.19,26.82,80.88,0.0,39.58,263.86,354.34,30.65
2024-10-21 23:00:00,5,3204.35,23.92,67.17,0.0,36.72,251.25,332.18,24.32
2024-10-22 00:00:00,5,3017.43,25.93,57.58,0.0,35.29,249.83,326.8,19.51
2024-10-22 01:00:00,5,3311.16,39.79,50.72,0.0,41.01,268.37,350.69,21.79
2024-10-22 02:00:00,5,4432.68,80.47,51.41,0.11,59.6,327.33,429.67,37.49
2024-10-22 03:00:00,5,5714.42,125.17,59.63,1.26,77.25,382.06,501.86,52.18
2024-10-22 04:00:00,5,5073.55,87.62,89.11,8.94,83.92,344.17,451.41,50.16
2024-10-22 05:00:00,5,5126.95,52.75,132.98,35.05,94.41,362.15,474.75,49.65
2024-10-22 06:00:00,5,5073.55,24.14,156.28,108.72,109.67,403.43,518.59,46.1
2024-10-22 07:00:00,5,1255.04,8.94,74.71,140.19,162.12,142.16,182.82,13.05
2024-10-22 08:00:00,5,894.55,4.47,47.3,157.36,109.67,100.76,129.52,10.89
2024-10-22 09:00:00,5,867.84,2.71,39.41,174.52,92.51,99.47,125.78,10.77
2024-10-22 10:00:00,5,1508.71,3.52,67.17,147.34,95.37,129.49,165.69,19.25
2024-10-22 11:00:00,5,2750.4,4.92,123.38,81.54,104.9,185.04,241.49,31.41
2024-10-22 12:00:00,5,3898.62,9.83,172.73,14.31,105.86,229.23,305.59,40.02
2024-10-22 13:00:00,5,4913.33,40.23,164.51,0.02,103.95,271.89,370.13,51.17
2024-10-22 14:00:00,5,5661.01,64.37,138.46,0.0,102.04,320.3,443.34,63.33
2024-10-22 15:00:00,5,5874.63,67.95,123.38,0.0,96.32,352.22,491.78,68.9
2024-10-22 16:00:00,5,5821.23,63.48,116.53,0.0,91.55,368.97,512.37,69.92
2024-10-22 17:00:00,5,5714.42,59.9,111.04,0.0,89.65,378.24,523.62,67.89
2024-10-22 18:00:00,5,5126.95,51.41,104.19,0.0,78.2,348.8,486.73,55.22
2024-10-22 19:00:00,5,4165.65,35.32,94.59,0.0,60.08,294.16,412.53,38.5
2024-10-22 20:00:00,5,3471.37,22.35,83.63,0.01,49.59,260.4,362.0,28.37
2024-10-22 21:00:00,5,2910.61,14.75,70.6,0.05,42.92,237.36,323.83,22.04
2024-10-22 22:00:00,5,2483.37,9.95,59.63,0.22,37.67,218.11,291.42,17.73
2024-10-22 23:00:00,5,2216.34,7.1,52.78,0.53,34.81,208.71,271.66,15.33
2024-10-23 00:00:00,5,2136.23,6.93,51.41,0.65,34.81,210.45,267.35,13.81
2024-10-23 01:00:00,5,2456.67,15.65,54.15,0.19,41.01,231.75,291.2,16.97
2024-10-23 02:00:00,5,3391.27,45.15,58.26,0.26,56.27,284.61,359.89,27.87
2024-10-23 03:00:00,5,4165.65,72.42,66.49,3.13,67.71,317.67,404.01,38.0
2024-10-23 04:00:00,5,4005.43,56.77,82.94,14.13,74.39,303.91,385.37,41.54
2024-10-23 05:00:00,5,3952.03,33.97,97.33,44.35,78.2,310.72,396.25,41.54
2024-10-23 06:00:00,5,3177.64,13.08,80.88,110.15,71.53,275.06,351.85,35.46
2024-10-23 07:00:00,5,767.71,1.55,15.25,165.94,30.04,77.55,102.32,10.51
2024-10-23 08:00:00,4,594.14,1.03,10.45,160.22,21.7,61.73,81.15,7.85
2024-10-23 09:00:00,4,574.11,1.01,11.31,155.93,21.46,58.19,76.61,7.6
2024-10-23 10:00:00,4,787.73,1.75,24.33,140.19,33.38,66.69,88.31,11.02
2024-10-23 11:00:00,5,1108.17,1.79,43.87,113.01,45.78,80.55,108.11,15.58
2024-10-23 12:00:00,5,1388.55,0.42,62.38,82.97,51.02,90.84,122.36,19.25
2024-10-23 13:00:00,5,1695.63,0.0,73.34,60.08,56.27,104.76,141.99,24.32
2024-10-23 14:00:00,5,1922.61,0.0,72.66,50.78,57.22,119.98,164.77,29.89
2024-10-23 15:00:00,5,1949.31,0.0,65.12,49.35,53.88,127.27,176.13,33.44
2024-10-23 16:00:00,5,1922.61,0.0,58.95,46.49,51.02,128.88,178.09,34.96
2024-10-23 17:00:00,5,1895.9,0.0,56.89,40.77,49.11,127.5,176.59,35.46
2024-10-23 18:00:00,5,1682.28,0.0,52.78,36.84,41.96,115.15,159.23,32.42
2024-10-23 19:00:00,5,1348.5,0.0,43.53,37.91,32.9,97.02,130.97,27.11
2024-10-23 20:00:00,5,1161.58,0.0,35.99,39.7,29.8,90.24,118.49,25.84
2024-10-23 21:00:00,5,1094.82,0.0,32.22,40.05,29.09,89.82,115.74,26.09
2024-10-23 22:00:00,5,1068.12,0.0,29.82,40.05,28.85,90.8,116.03,26.35
2024-10-23 23:00:00,5,1068.12,0.0,29.82,38.62,29.33,93.62,118.85,26.6
2024-10-24 00:00:00,5,1134.87,0.01,32.9,34.33,31.47,98.73,125.01,25.84
2024-10-24 01:00:00,5,1361.85,0.23,43.87,22.89,38.15,111.12,142.63,27.36
2024-10-24 02:00:00,5,1869.2,5.76,59.63,7.15,49.59,134.59,177.4,34.45
2024-10-24 03:00:00,5,2162.93,20.12,59.63,15.74,58.65,147.64,198.14,38.0
2024-10-24 04:00:00,5,2082.82,19.89,57.58,37.91,66.76,149.34,200.08,36.98
2024-10-24 05:00:00,5,2002.72,13.97,56.89,73.67,73.43,159.52,211.66,35.97
2024-10-24 06:00:00,5,1762.39,7.6,50.04,131.61,75.34,167.51,216.73,31.41
2024-10-24 07:00:00,5,1148.22,3.35,31.87,188.83,70.57,133.34,167.78,20.77
2024-10-24 08:00:00,5,947.95,2.29,26.39,208.85,65.8,116.06,144.79,17.48
2024-10-24 09:00:00,5,881.2,1.82,25.36,217.44,61.99,110.44,136.73,16.09
2024-10-24 10:00:00,5,1214.98,2.88,43.18,183.11,63.9,115.4,145.4,19.25
2024-10-24 11:00:00,5,1895.9,4.36,77.46,121.59,68.66,128.09,167.39,25.08
2024-10-24 12:00:00,5,2563.48,2.68,122.01,45.78,70.57,138.62,186.76,30.4
2024-10-24 13:00:00,5,3177.64,9.83,137.09,1.81,73.43,157.73,217.21,38.5
2024-10-24 14:00:00,5,3524.78,21.68,117.9,0.03,72.48,179.74,250.93,45.6
2024-10-24 15:00:00,5,3471.37,21.68,101.45,0.03,65.8,191.23,268.13,48.64
2024-10-24 16:00:00,5,3231.05,18.33,87.05,0.06,60.08,188.45,262.49,48.64
2024-10-24 17:00:00,5,2937.32,13.52,78.14,0.22,55.31,171.73,239.13,46.1
2024-10-24 18:00:00,5,2296.45,5.42,70.6,2.77,45.3,132.56,187.28,37.49
2024-10-24 19:00:00,5,1575.47,0.23,55.52,17.7,33.38,91.94,131.71,27.87
2024-10-24 20:00:00,5,1295.09,0.01,43.53,28.61,29.33,81.49,116.39,25.33
2024-10-24 21:00:00,5,1214.98,0.01,38.39,30.04,28.37,82.5,116.13,25.08
2024-10-24 22:00:00,5,1255.04,0.05,38.04,23.6,27.66,87.97,122.07,25.59
2024-10-24 23:00:00,5,1361.85,0.41,40.44,13.41,27.66,96.83,132.32,24.83
2024-10-25 00:00:00,5,1522.06,3.21,43.87,3.93,29.56,108.12,146.53,20.77
2024-10-25 01:00:00,5,2056.12,18.55,45.93,0.16,38.62,137.75,186.28,23.56
2024-10-25 02:00:00,5,3124.24,51.86,50.04,0.32,54.84,191.0,259.78,36.98
2024-10-25 03:00:00,5,3685.0,71.53,58.95,4.52,63.9,214.19,292.06,44.58
2024-10-25 04:00:00,5,2937.32,37.1,72.66,25.39,67.71,190.53,257.7,41.04
2024-10-25 05:00:00,5,2536.77,17.88,71.29,69.38,73.43,193.82,257.27,38.0
2024-10-25 06:00:00,5,2082.82,7.93,56.21,135.9,74.39,199.41,257.73,33.44
2024-10-25 07:00:00,5,1068.12,2.43,24.33,183.11,49.59,121.4,163.7,18.24
2024-10-25 08:00:00,5,854.49,1.66,18.16,188.83,38.15,101.21,138.85,14.57
2024-10-25 09:00:00,5,754.36,1.47,17.14,177.38,32.9,86.96,124.28,12.54
2024-10-25 10:00:00,5,1094.82,3.19,37.01,138.76,38.62,89.98,133.03,15.83
2024-10-25 11:00:00,5,1815.8,5.64,76.09,81.54,50.07,111.63,165.17,22.8
2024-10-25 12:00:00,5,2616.88,8.83,122.01,17.7,59.13,133.79,197.11,29.89
2024-10-25 13:00:00,5,3471.37,34.42,124.75,0.02,69.62,167.12,243.94,40.02
2024-10-25 14:00:00,5,4005.43,48.73,112.41,0.0,74.39,204.35,296.05,49.14
2024-10-25 15:00:00,5,4112.24,46.49,101.45,0.0,69.62,225.92,324.13,53.7
2024-10-25 16:00:00,5,4112.24,44.26,90.48,0.0,64.85,241.44,341.97,55.22
2024-10-25 17:00:00,5,4325.87,47.39,85.68,0.0,62.94,268.94,375.75,55.22
2024-10-25 18:00:00,5,4219.06,46.04,80.88,0.0,54.84,268.13,372.13,42.56
2024-10-25 19:00:00,5,3471.37,33.97,72.66,0.0,40.05,226.63,314.09,26.09
2024-10-25 20:00:00,5,2750.4,20.12,63.06,0.01,30.99,193.45,265.77,19.0
2024-10-25 21:00:00,5,2323.15,13.63,54.84,0.03,29.33,178.73,243.02,16.72
2024-10-25 22:00:00,5,2082.82,10.28,48.67,0.07,29.33,170.45,229.5,16.09
2024-10-25 23:00:00,5,1949.31,9.16,43.87,0.1,28.61,167.02,223.04,15.07
2024-10-26 00:00:00,5,1949.31,11.51,41.13,0.05,28.61,169.74,224.36,14.31
2024-10-26 01:00:00,5,2323.15,23.25,42.16,0.0,34.81,189.61,250.04,17.99
2024-10-26 02:00:00,5,3337.86,54.09,47.3,0.23,50.54,241.9,320.03,30.15
2024-10-26 03:00:00,5,4379.27,88.51,54.15,2.75,64.85,295.84,391.43,41.54
2024-10-26 04:00:00,5,4325.87,66.16,82.94,14.66,75.34,305.17,398.21,45.6
2024-10-26 05:00:00,5,4753.11,38.89,123.38,54.36,87.74,367.21,471.42,47.62
2024-10-26 06:00:00,5,4699.71,14.75,127.49,157.36,94.41,433.8,545.22,44.08
2024-10-26 07:00:00,5,1708.98,2.77,40.78,260.35,86.78,215.45,266.1,19.0
2024-10-26 08:00:00,5,1188.28,1.34,22.62,274.66,65.8,161.08,200.54,15.07
2024-10-26 09:00:00,5,1028.06,1.06,20.05,268.94,57.7,136.69,171.72,15.2
2024-10-26 10:00:00,5,1535.42,2.21,45.93,226.02,62.94,159.31,200.86,21.03
2024-10-26 11:00:00,5,2536.77,3.02,95.96,155.93,72.48,213.68,270.36,29.13
2024-10-26 12:00:00,5,3524.78,1.02,152.17,68.66,77.25,258.18,329.06,35.97
2024-10-26 13:00:00,5,4432.68,3.35,186.44,8.23,84.88,313.19,401.29,45.09
2024-10-26 14:00:00,5,4966.74,13.41,167.25,0.33,86.78,377.02,483.4,52.69
2024-10-26 15:00:00,5,5020.14,14.53,146.69,0.23,81.06,430.29,549.35,53.7
2024-10-26 16:00:00,5,4966.74,14.19,131.61,0.2,74.39,477.04,601.69,46.1
2024-10-26 17:00:00,5,4913.33,15.87,117.9,0.11,70.57,512.8,639.55,37.49
2024-10-26 18:00:00,5,4379.27,12.18,100.08,0.31,57.7,488.28,605.25,26.09
2024-10-26 19:00:00,5,3524.78,4.81,81.57,1.97,42.44,419.11,515.94,16.21
2024-10-26 20:00:00,5,2937.32,0.84,63.06,7.96,36.72,370.83,453.81,13.17
2024-10-26 21:00:00,5,2590.18,0.16,48.67,14.66,35.29,341.87,416.0,12.67
2024-10-26 22:00:00,5,2403.26,0.1,41.81,16.99,34.81,330.48,398.32,12.29
2024-10-26 23:00:00,5,2349.85,0.19,41.81,14.48,33.38,333.74,396.45,10.39
2024-10-27 00:00:00,5,2429.96,1.03,46.61,7.87,30.99,340.57,400.13,9.12
2024-10-27 01:00:00,5,2696.99,9.28,50.72,1.24,31.95,349.42,410.14,11.53
2024-10-27 02:00:00,5,3578.19,35.32,58.95,0.28,44.35,388.28,461.68,19.0
2024-10-27 03:00:00,5,4539.49,64.37,71.97,3.31,56.74,427.4,512.21,25.84
2024-10-27 04:00:00,5,3738.4,29.06,94.59,29.68,64.85,373.35,443.26,25.33
2024-10-27 05:00:00,5,3311.16,15.2,91.85,82.25,68.66,345.37,410.62,27.36
2024-10-27 06:00:00,5,2723.69,7.15,71.29,160.22,70.57,322.38,379.6,25.08
2024-10-27 07:00:00,5,1228.33,3.27,40.1,200.27,84.88,199.76,231.26,13.05
2024-10-27 08:00:00,5,974.66,2.43,34.62,214.58,82.02,169.66,196.28,11.15
2024-10-27 09:00:00,5,947.95,2.26,40.78,217.44,96.32,166.65,193.4,11.02
2024-10-27 10:00:00,5,1668.93,4.02,85.68,168.8,119.21,201.74,240.01,19.25
2024-10-27 11:00:00,5,3017.43,5.48,159.03,87.98,135.42,269.85,326.98,31.66
2024-10-27 12:00:00,5,4432.68,13.19,233.05,13.05,152.59,330.26,405.78,48.13
2024-10-27 13:00:00,5,5714.42,42.92,254.99,0.01,183.11,390.13,486.38,70.93
2024-10-27 14:00:00,5,6675.72,59.01,257.73,0.0,207.9,451.66,568.51,96.26
2024-10-27 15:00:00,5,7370.0,70.63,249.51,0.0,221.25,513.29,645.16,118.55
2024-10-27 16:00:00,5,7583.62,69.74,227.57,0.0,213.62,539.78,675.5,127.67
2024-10-27 17:00:00,5,7583.62,67.95,208.38,0.0,204.09,557.63,691.48,133.75
2024-10-27 18:00:00,5,7476.81,69.74,194.67,0.0,198.36,567.44,695.82,133.75
2024-10-27 19:00:00,5,6942.75,65.27,183.7,0.0,181.2,546.84,660.32,121.59
2024-10-27 20:00:00,5,6675.72,62.58,174.11,0.0,181.2,542.83,648.04,117.54
2024-10-27 21:00:00,5,6729.13,59.9,175.48,0.0,194.55,559.81,664.32,122.61
2024-10-27 22:00:00,5,7049.56,58.11,186.44,0.0,213.62,599.96,709.37,129.7
2024-10-27 23:00:00,5,6622.31,52.75,172.73,0.0,200.27,584.22,689.09,118.55
2024-10-28 00:00:00,5,5340.58,38.44,131.61,0.0,135.42,500.94,590.54,79.04
2024-10-28 01:00:00,5,4325.87,32.63,98.71,0.0,70.57,424.37,504.78,34.45
2024-10-28 02:00:00,5,4699.71,58.11,85.0,0.23,63.9,421.66,512.08,33.94
2024-10-28 03:00:00,5,5233.76,86.72,84.31,3.04,69.62,430.12,527.05,39.52
2024-10-28 04:00:00,5,3685.0,33.08,97.33,27.89,64.85,332.25,402.18,34.45
2024-10-28 05:00:00,5,3044.13,15.65,83.63,72.96,63.9,299.95,360.92,33.44
2024-10-28 06:00:00,5,2456.67,7.26,63.06,133.04,64.85,282.98,335.57,31.41
2024-10-28 07:00:00,5,1174.93,2.32,29.47,191.69,52.45,195.28,226.11,15.71
2024-10-28 08:00:00,5,961.3,1.68,24.33,203.13,45.78,168.24,194.77,13.68
2024-10-28 09:00:00,5,947.95,1.7,28.79,197.41,50.54,156.17,181.65,14.57
2024-10-28 10:00:00,5,1735.69,3.97,71.97,143.05,66.76,185.98,223.33,23.81
2024-10-28 11:00:00,5,3124.24,8.16,137.09,57.94,79.15,240.06,296.03,35.97
2024-10-28 12:00:00,5,4379.27,31.29,167.25,3.93,82.02,276.87,347.63,46.1
2024-10-28 13:00:00,5,5500.79,69.74,157.65,0.0,85.83,316.05,402.4,57.76
2024-10-28 14:00:00,5,6034.85,83.15,134.35,0.0,84.88,351.25,451.23,65.86
2024-10-28 15:00:00,5,5928.04,78.68,111.04,0.0,77.25,366.86,470.33,66.88
2024-10-28 16:00:00,5,5233.76,60.8,91.85,0.0,63.9,349.77,447.42,55.73
2024-10-28 17:00:00,5,4699.71,49.62,82.25,0.0,55.79,334.05,429.48,45.09
2024-10-28 18:00:00,5,4165.65,43.36,77.46,0.0,45.78,309.26,395.89,32.42
2024-10-28 19:00:00,5,3364.56,30.85,71.97,0.0,33.86,269.39,338.91,20.52
2024-10-28 20:00:00,5,2830.51,19.67,65.8,0.01,29.56,252.78,313.04,16.72
2024-10-28 21:00:00,5,2563.48,13.3,61.01,0.05,27.89,249.36,305.02,15.2
2024-10-28 22:00:00,5,2456.67,12.07,56.89,0.06,28.85,254.66,309.03,14.57
2024-10-28 23:00:00,5,2403.26,12.29,53.47,0.06,30.04,258.13,310.34,13.68
2024-10-29 00:00:00,5,2349.85,14.31,48.67,0.05,30.99,254.68,303.33,13.05
2024-10-29 01:00:00,5,2643.59,25.48,48.67,0.01,38.15,264.63,317.18,17.48
2024-10-29 02:00:00,5,3685.0,56.33,57.58,0.19,54.36,309.63,377.84,28.63
2024-10-29 03:00:00,5,4592.9,86.72,69.23,2.86,67.71,341.77,420.23,38.5
2024-10-29 04:00:00,5,3364.56,38.44,89.11,24.68,65.8,261.53,317.69,32.42
2024-10-29 05:00:00,5,2883.91,19.45,84.31,66.52,67.71,234.36,283.42,31.41
2024-10-29 06:00:00,5,2376.56,9.05,69.92,134.47,71.53,217.56,258.82,28.12
2024-10-29 07:00:00,5,854.49,2.63,23.99,153.06,38.62,95.64,130.6,11.15
2024-10-29 08:00:00,5,654.22,1.75,17.99,155.93,30.99,79.82,125.48,8.11
2024-10-29 09:00:00,5,667.57,1.62,20.73,160.22,34.81,81.46,130.99,8.36
2024-10-29 10:00:00,5,1642.23,5.53,73.34,118.73,61.99,121.63,186.17,24.07
2024-10-29 11:00:00,5,3337.86,15.2,160.4,45.42,103.95,198.26,286.08,49.65
2024-10-29 12:00:00,5,5020.14,56.77,200.15,2.46,135.42,260.69,367.13,73.97
2024-10-29 13:00:00,5,6729.13,113.55,197.41,0.0,162.12,322.15,449.06,100.31
2024-10-29 14:00:00,5,7583.62,134.11,175.48,0.0,171.66,368.9,514.18,119.57
2024-10-29 15:00:00,5,7370.0,121.59,141.2,0.0,150.68,375.36,523.41,118.55
2024-10-29 16:00:00,5,6141.66,87.62,104.19,0.0,89.65,332.04,461.44,80.05
2024-10-29 17:00:00,5,5180.36,67.95,82.94,0.0,63.9,298.1,415.61,59.28
2024-10-29 18:00:00,5,4379.27,59.01,70.6,0.0,50.07,261.47,365.24,42.56
2024-10-29 19:00:00,5,3311.16,43.81,60.32,0.0,35.76,207.98,290.57,27.11
2024-10-29 20:00:00,5,2696.99,30.4,52.78,0.0,31.47,178.24,250.59,21.53
2024-10-29 21:00:00,5,2429.96,22.8,49.35,0.0,30.52,170.03,238.17,20.52
2024-10-29 22:00:00,5,2376.56,21.01,46.61,0.0,31.95,172.9,238.94,19.76
2024-10-29 23:00:00,5,2296.45,20.79,42.5,0.0,31.47,175.11,237.4,16.47
2024-10-30 00:00:00,5,2269.74,23.69,38.04,0.0,30.52,176.75,236.24,13.81
2024-10-30 01:00:00,5,2643.59,37.1,35.64,0.0,35.76,193.95,259.01,17.23
2024-10-30 02:00:00,5,3791.81,77.78,37.7,0.08,52.45,247.0,333.71,29.89
2024-10-30 03:00:00,5,4646.3,116.23,43.87,1.39,64.85,275.62,379.34,41.04
2024-10-30 04:00:00,5,3738.4,81.36,64.43,8.31,67.71,227.31,323.87,39.52
2024-10-30 05:00:00,5,3685.0,54.99,100.08,28.25,87.74,240.24,341.5,42.05
2024-10-30 06:00:00,5,3791.81,27.94,134.35,85.12,122.07,291.1,395.19,42.56
2024-10-30 07:00:00,5,2456.67,9.61,97.33,171.66,141.14,240.06,331.27,28.88
2024-10-30 08:00:00,5,2109.53,4.58,77.46,248.91,146.87,261.76,348.78,22.8
2024-10-30 09:00:00,5,2216.34,2.32,72.66,337.6,160.22,329.13,419.35,21.03
2024-10-30 10:00:00,5,2777.1,2.07,93.22,308.99,144.96,353.44,453.4,28.12
2024-10-30 11:00:00,5,3791.81,2.29,143.95,181.67,122.07,357.72,471.65,38.0
2024-10-30 12:00:00,5,4859.92,1.7,211.12,47.92,111.58,363.93,493.21,46.61
2024-10-30 13:00:00,5,5874.63,29.5,216.6,0.08,114.44,386.39,532.43,58.77
2024-10-30 14:00:00,5,6462.1,59.01,180.96,0.0,120.16,412.92,577.11,69.92
2024-10-30 15:00:00,5,6729.13,67.95,157.65,0.0,122.07,432.62,608.91,74.98
2024-10-30 16:00:00,5,6782.53,69.74,149.43,0.0,123.98,449.94,630.88,77.01
2024-10-30 17:00:00,5,6782.53,69.74,142.57,0.0,125.89,459.96,644.62,80.05
2024-10-30 18:00:00,5,6355.29,66.16,135.72,0.0,122.07,435.13,617.46,77.01
2024-10-30 19:00:00,5,5500.79,51.86,126.12,0.0,102.04,382.18,546.81,62.32
2024-10-30 20:00:00,5,4753.11,38.44,109.67,0.0,71.53,346.07,490.66,42.56
2024-10-30 21:00:00,5,4058.84,29.95,87.74,0.0,49.59,312.39,434.62,25.33
2024-10-30 22:00:00,5,3337.86,23.47,66.49,0.0,37.19,270.83,372.78,16.72
2024-10-30 23:00:00,5,2696.99,19.45,52.09,0.0,32.42,233.3,320.35,15.2
2024-10-31 00:00:00,5,2376.56,19.67,44.55,0.0,32.42,212.63,290.35,15.2
2024-10-31 01:00:00,5,2429.96,26.6,44.55,0.0,38.62,211.14,285.61,20.52
2024-10-31 02:00:00,5,3150.94,50.96,47.98,0.14,53.41,241.56,325.57,32.17
2024-10-31 03:00:00,5,3738.4,73.31,52.78,2.32,63.9,263.46,354.69,42.05
2024-10-31 04:00:00,5,3845.21,67.06,69.23,9.75,69.62,270.17,362.33,45.6
2024-10-31 05:00:00,5,3845.21,39.79,93.22,34.33,76.29,281.48,373.63,45.6
2024-10-31 06:00:00,5,3337.86,14.98,90.48,97.27,76.29,272.04,355.1,41.04
2024-10-31 07:00:00,5,847.82,1.87,19.19,157.36,33.86,97.31,146.08,11.4
2024-10-31 08:00:00,5,607.49,1.17,12.17,153.06,23.84,78.23,123.98,7.73
2024-10-31 09:00:00,4,567.44,1.15,12.51,143.05,22.65,67.81,109.36,7.09
2024-10-31 10:00:00,4,894.55,2.6,31.19,117.3,34.81,73.96,116.42,11.91
2024-10-31 11:00:00,5,1441.96,3.41,61.69,78.68,47.68,90.93,138.62,18.49
2024-10-31 12:00:00,5,1949.31,1.3,94.59,32.9,53.88,104.49,156.81,23.81
2024-10-31 13:00:00,5,2483.37,5.92,112.41,3.4,61.04,126.05,185.34,31.41
2024-10-31 14:00:00,5,2937.32,16.09,105.56,0.13,65.8,153.37,222.9,39.52
2024-10-31 15:00:00,5,2910.61,15.65,93.22,0.15,61.04,164.43,235.34,43.06
2024-10-31 16:00:00,5,2616.88,9.95,81.57,0.64,54.36,156.18,220.67,42.56
2024-10-31 17:00:00,5,2269.74,3.07,73.34,5.05,50.07,141.43,197.3,40.02
2024-10-31 18:00:00,5,1762.39,0.14,57.58,25.03,41.48,113.73,155.95,32.93
2024-10-31 19:00:00,5,1201.63,0.0,38.39,50.78,31.47,84.45,111.88,24.57
2024-10-31 20:00:00,5,1014.71,0.0,30.5,57.94,29.56,75.63,97.87,22.29
2024-10-31 21:00:00,4,974.66,0.0,28.1,56.51,30.99,72.89,93.37,22.04
2024-10-31 22:00:00,4,947.95,0.0,27.08,52.21,31.47,71.46,91.07,22.04
2024-10-31 23:00:00,4,947.95,0.0,27.76,46.49,31.47,71.22,90.47,22.29
2024-11-01 00:00:00,4,1014.71,0.01,31.87,37.19,32.42,73.45,93.4,23.05
2024-11-01 01:00:00,5,1281.74,0.52,45.24,20.21,39.58,87.27,112.45,26.35
